timestamp,scenario,intersection_id,direction,density,queue,avg_speed,flow,capacity,phase
2440.0,normal,C,S,0.42,16.0,0.96,8.0,50.0,0.0
2440.0,normal,C,E,0.22,6.0,3.86,24.0,50.0,0.0
2440.0,normal,C,W,0.2,5.0,4.22,22.0,50.0,0.0
2445.0,normal,C,N,0.36,13.0,1.85,14.0,50.0,0.0
2445.0,normal,C,S,0.36,12.0,1.64,14.0,50.0,0.0
2445.0,normal,C,E,0.24,10.0,0.73,20.0,50.0,0.0
2445.0,normal,C,W,0.2,8.0,2.49,18.0,50.0,0.0
2450.0,normal,C,N,0.32,8.0,3.55,18.0,50.0,0.0
2450.0,normal,C,S,0.32,8.0,3.59,18.0,50.0,0.0
2450.0,normal,C,E,0.28,11.0,1.18,14.0,50.0,0.0
2450.0,normal,C,W,0.26,9.0,1.5,14.0,50.0,0.0
2455.0,normal,C,N,0.26,4.0,5.04,24.0,50.0,0.0
2455.0,normal,C,S,0.26,4.0,5.43,24.0,50.0,0.0
2455.0,normal,C,E,0.3,11.0,2.36,8.0,50.0,0.0
2455.0,normal,C,W,0.3,10.0,3.0,8.0,50.0,0.0
2460.0,normal,C,N,0.2,0.0,7.52,30.0,50.0,0.0
2460.0,normal,C,S,0.2,0.0,7.94,30.0,50.0,0.0
2460.0,normal,C,E,0.36,12.0,2.24,4.0,50.0,0.0
2460.0,normal,C,W,0.34,11.0,2.45,4.0,50.0,0.0
2465.0,normal,C,N,0.16,0.0,11.5,34.0,50.0,0.0
2465.0,normal,C,S,0.18,0.0,10.8,34.0,50.0,0.0
2465.0,normal,C,E,0.4,15.0,1.63,0.0,50.0,0.0
2465.0,normal,C,W,0.38,14.0,1.87,0.0,50.0,0.0
2470.0,normal,C,N,0.14,0.0,12.25,36.0,50.0,0.0
2470.0,normal,C,S,0.16,0.0,11.89,36.0,50.0,0.0
2470.0,normal,C,E,0.44,17.0,0.67,0.0,50.0,0.0
2470.0,normal,C,W,0.42,17.0,1.04,0.0,50.0,0.0
2475.0,normal,C,N,0.14,0.0,10.73,36.0,50.0,1.0
2475.0,normal,C,S,0.18,0.0,9.5,34.0,50.0,1.0
2475.0,normal,C,E,0.46,21.0,0.52,0.0,50.0,1.0
2475.0,normal,C,W,0.46,19.0,0.54,0.0,50.0,1.0
2480.0,normal,C,N,0.16,2.0,7.33,30.0,50.0,2.0
2480.0,normal,C,S,0.2,4.0,4.43,28.0,50.0,2.0
2480.0,normal,C,E,0.46,18.0,0.53,4.0,50.0,2.0
2480.0,normal,C,W,0.44,17.0,0.62,4.0,50.0,2.0
2485.0,normal,C,N,0.16,4.0,2.44,26.0,50.0,2.0
2485.0,normal,C,S,0.22,8.0,2.4,24.0,50.0,2.0
2485.0,normal,C,E,0.42,16.0,1.01,8.0,50.0,2.0
2485.0,normal,C,W,0.42,16.0,0.98,8.0,50.0,2.0
2490.0,normal,C,N,0.18,7.0,0.54,20.0,50.0,2.0
2490.0,normal,C,S,0.24,10.0,1.6,18.0,50.0,2.0
2490.0,normal,C,E,0.36,12.0,1.77,14.0,50.0,2.0
2490.0,normal,C,W,0.36,13.0,1.58,14.0,50.0,2.0
2495.0,normal,C,N,0.22,8.0,2.34,14.0,50.0,2.0
2495.0,normal,C,S,0.3,10.0,2.5,12.0,50.0,2.0
2495.0,normal,C,E,0.32,7.0,3.55,18.0,50.0,2.0
2495.0,normal,C,W,0.32,8.0,3.52,18.0,50.0,2.0
2500.0,normal,C,N,0.26,8.0,4.11,10.0,50.0,2.0
2500.0,normal,C,S,0.34,12.0,2.47,8.0,50.0,2.0
2500.0,normal,C,E,0.26,3.0,5.52,24.0,50.0,2.0
2500.0,normal,C,W,0.26,4.0,4.8,24.0,50.0,2.0
2505.0,normal,C,N,0.32,10.0,3.1,4.0,50.0,2.0
2505.0,normal,C,S,0.38,14.0,1.92,2.0,50.0,2.0
2505.0,normal,C,E,0.2,0.0,7.35,30.0,50.0,2.0
2505.0,normal,C,W,0.2,0.0,7.49,30.0,50.0,2.0
2510.0,normal,C,N,0.36,12.0,2.14,0.0,50.0,2.0
2510.0,normal,C,S,0.42,17.0,1.03,0.0,50.0,2.0
2510.0,normal,C,E,0.18,0.0,10.81,34.0,50.0,2.0
2510.0,normal,C,W,0.18,0.0,11.09,34.0,50.0,2.0
2515.0,normal,C,N,0.4,15.0,1.4,0.0,50.0,2.0
2515.0,normal,C,S,0.46,21.0,0.54,0.0,50.0,2.0
2515.0,normal,C,E,0.14,0.0,11.89,36.0,50.0,2.0
2515.0,normal,C,W,0.16,0.0,11.98,36.0,50.0,2.0
2520.0,normal,C,N,0.44,18.0,0.84,0.0,50.0,3.0
2520.0,normal,C,S,0.48,22.0,0.3,0.0,50.0,3.0
2520.0,normal,C,E,0.16,1.0,9.17,34.0,50.0,3.0
2520.0,normal,C,W,0.18,1.0,9.59,34.0,50.0,3.0
2525.0,normal,C,N,0.42,16.0,0.73,4.0,50.0,0.0
2525.0,normal,C,S,0.46,20.0,0.34,4.0,50.0,0.0
2525.0,normal,C,E,0.18,3.0,5.1,28.0,50.0,0.0
2525.0,normal,C,W,0.24,4.0,6.18,28.0,50.0,0.0
2530.0,normal,C,N,0.42,14.0,1.29,8.0,50.0,0.0
2530.0,normal,C,S,0.42,16.0,1.05,8.0,50.0,0.0
2530.0,normal,C,E,0.2,7.0,1.88,24.0,50.0,0.0
2530.0,normal,C,W,0.28,7.0,3.94,24.0,50.0,0.0
2535.0,normal,C,N,0.36,13.0,1.78,14.0,50.0,0.0
2535.0,normal,C,S,0.36,12.0,1.67,14.0,50.0,0.0
2535.0,normal,C,E,0.22,9.0,1.27,18.0,50.0,0.0
2535.0,normal,C,W,0.3,10.0,1.62,18.0,50.0,0.0
2540.0,normal,C,N,0.32,8.0,3.58,18.0,50.0,0.0
2540.0,normal,C,S,0.32,9.0,3.33,18.0,50.0,0.0
2540.0,normal,C,E,0.26,9.0,2.26,12.0,50.0,0.0
2540.0,normal,C,W,0.32,13.0,1.02,12.0,50.0,0.0
2545.0,normal,C,N,0.26,4.0,4.82,24.0,50.0,0.0
2545.0,normal,C,S,0.26,4.0,4.9,24.0,50.0,0.0
2545.0,normal,C,E,0.3,10.0,2.99,8.0,50.0,0.0
2545.0,normal,C,W,0.38,14.0,1.75,8.0,50.0,0.0
2550.0,normal,C,N,0.2,0.0,7.56,30.0,50.0,0.0
2550.0,normal,C,S,0.2,0.0,7.59,30.0,50.0,0.0
2550.0,normal,C,E,0.34,11.0,2.47,2.0,50.0,0.0
2550.0,normal,C,W,0.42,16.0,1.16,2.0,50.0,0.0
2555.0,normal,C,N,0.18,0.0,10.62,34.0,50.0,0.0
2555.0,normal,C,S,0.16,0.0,11.35,34.0,50.0,0.0
2555.0,normal,C,E,0.38,14.0,1.91,0.0,50.0,0.0
2555.0,normal,C,W,0.44,19.0,0.67,0.0,50.0,0.0
2560.0,normal,C,N,0.16,0.0,11.01,36.0,50.0,0.0
2560.0,normal,C,S,0.14,0.0,11.79,36.0,50.0,0.0
2560.0,normal,C,E,0.42,17.0,0.99,0.0,50.0,0.0
2560.0,normal,C,W,0.48,22.0,0.41,0.0,50.0,0.0
2565.0,normal,C,N,0.2,1.0,9.33,34.0,50.0,1.0
2565.0,normal,C,S,0.18,1.0,9.62,34.0,50.0,1.0
2565.0,normal,C,E,0.46,19.0,0.57,0.0,50.0,1.0
2565.0,normal,C,W,0.5,25.0,0.02,0.0,50.0,1.0
2570.0,normal,C,N,0.2,4.0,5.93,28.0,50.0,2.0
2570.0,normal,C,S,0.2,4.0,5.73,28.0,50.0,2.0
2570.0,normal,C,E,0.44,17.0,0.68,4.0,50.0,2.0
2570.0,normal,C,W,0.46,21.0,0.29,4.0,50.0,2.0
2575.0,normal,C,N,0.2,7.0,1.4,24.0,50.0,2.0
2575.0,normal,C,S,0.22,7.0,2.63,24.0,50.0,2.0
2575.0,normal,C,E,0.42,16.0,0.99,8.0,50.0,2.0
2575.0,normal,C,W,0.42,17.0,0.93,8.0,50.0,2.0
2580.0,normal,C,N,0.22,10.0,0.19,18.0,50.0,2.0
2580.0,normal,C,S,0.24,9.0,2.24,18.0,50.0,2.0
2580.0,normal,C,E,0.36,12.0,1.76,14.0,50.0,2.0
2580.0,normal,C,W,0.38,12.0,2.1,12.0,50.0,2.0
2585.0,normal,C,N,0.26,10.0,1.63,12.0,50.0,2.0
2585.0,normal,C,S,0.28,10.0,2.04,12.0,50.0,2.0
2585.0,normal,C,E,0.32,8.0,3.62,18.0,50.0,2.0
2585.0,normal,C,W,0.32,8.0,3.41,18.0,50.0,2.0
2590.0,normal,C,N,0.3,10.0,2.9,8.0,50.0,2.0
2590.0,normal,C,S,0.32,12.0,2.27,8.0,50.0,2.0
2590.0,normal,C,E,0.26,3.0,5.24,24.0,50.0,2.0
2590.0,normal,C,W,0.26,4.0,5.21,24.0,50.0,2.0
2595.0,normal,C,N,0.34,12.0,2.37,2.0,50.0,2.0
2595.0,normal,C,S,0.36,14.0,1.74,2.0,50.0,2.0
2595.0,normal,C,E,0.2,0.0,7.88,30.0,50.0,2.0
2595.0,normal,C,W,0.22,0.0,7.77,28.0,50.0,2.0
2600.0,normal,C,N,0.38,14.0,1.82,0.0,50.0,2.0
2600.0,normal,C,S,0.4,16.0,1.34,0.0,50.0,2.0
2600.0,normal,C,E,0.16,0.0,10.84,34.0,50.0,2.0
2600.0,normal,C,W,0.16,0.0,10.34,34.0,50.0,2.0
2605.0,normal,C,N,0.42,17.0,1.19,0.0,50.0,2.0
2605.0,normal,C,S,0.44,19.0,0.61,0.0,50.0,2.0
2605.0,normal,C,E,0.16,0.0,12.61,36.0,50.0,2.0
2605.0,normal,C,W,0.12,0.0,10.87,36.0,50.0,2.0
2610.0,normal,C,N,0.46,20.0,0.8,0.0,50.0,3.0
2610.0,normal,C,S,0.46,21.0,0.42,0.0,50.0,3.0
2610.0,normal,C,E,0.16,0.0,11.62,36.0,50.0,3.0
2610.0,normal,C,W,0.14,0.0,8.83,34.0,50.0,3.0
2615.0,normal,C,N,0.46,19.0,0.48,4.0,50.0,0.0
2615.0,normal,C,S,0.46,19.0,0.5,4.0,50.0,0.0
2615.0,normal,C,E,0.16,3.0,5.51,30.0,50.0,0.0
2615.0,normal,C,W,0.18,4.0,6.09,30.0,50.0,0.0
2620.0,normal,C,N,0.42,17.0,0.79,8.0,50.0,0.0
2620.0,normal,C,S,0.42,17.0,0.91,8.0,50.0,0.0
2620.0,normal,C,E,0.16,5.0,1.65,26.0,50.0,0.0
2620.0,normal,C,W,0.2,6.0,5.3,24.0,50.0,0.0
2625.0,normal,C,N,0.38,12.0,1.86,12.0,50.0,0.0
2625.0,normal,C,S,0.36,13.0,1.54,14.0,50.0,0.0
2625.0,normal,C,E,0.18,9.0,0.01,20.0,50.0,0.0
2625.0,normal,C,W,0.22,8.0,1.22,18.0,50.0,0.0
2630.0,normal,C,N,0.32,8.0,3.1,18.0,50.0,0.0
2630.0,normal,C,S,0.32,9.0,3.11,18.0,50.0,0.0
2630.0,normal,C,E,0.2,8.0,1.34,14.0,50.0,0.0
2630.0,normal,C,W,0.26,10.0,1.32,14.0,50.0,0.0
2635.0,normal,C,N,0.26,4.0,4.82,24.0,50.0,0.0
2635.0,normal,C,S,0.26,5.0,4.71,24.0,50.0,0.0
2635.0,normal,C,E,0.24,8.0,3.1,10.0,50.0,0.0
2635.0,normal,C,W,0.28,10.0,2.52,8.0,50.0,0.0
2640.0,normal,C,N,0.22,0.0,7.85,28.0,50.0,0.0
2640.0,normal,C,S,0.22,0.0,8.06,28.0,50.0,0.0
2640.0,normal,C,E,0.3,8.0,3.65,4.0,50.0,0.0
2640.0,normal,C,W,0.32,11.0,2.46,2.0,50.0,0.0
2645.0,normal,C,N,0.18,0.0,10.0,34.0,50.0,0.0
2645.0,normal,C,S,0.18,0.0,11.2,34.0,50.0,0.0
2645.0,normal,C,E,0.34,10.0,2.76,0.0,50.0,0.0
2645.0,normal,C,W,0.36,13.0,1.79,0.0,50.0,0.0
2650.0,normal,C,N,0.18,0.0,11.11,34.0,50.0,0.0
2650.0,normal,C,S,0.16,0.0,12.08,36.0,50.0,0.0
2650.0,normal,C,E,0.4,13.0,2.11,0.0,50.0,0.0
2650.0,normal,C,W,0.4,16.0,1.1,0.0,50.0,0.0
2655.0,normal,C,N,0.18,0.0,10.44,34.0,50.0,1.0
2655.0,normal,C,S,0.18,1.0,9.84,34.0,50.0,1.0
2655.0,normal,C,E,0.44,16.0,0.91,0.0,50.0,1.0
2655.0,normal,C,W,0.44,18.0,0.66,0.0,50.0,1.0
2660.0,normal,C,N,0.24,3.0,5.93,30.0,50.0,2.0
2660.0,normal,C,S,0.2,4.0,5.07,28.0,50.0,2.0
2660.0,normal,C,E,0.44,16.0,0.87,4.0,50.0,2.0
2660.0,normal,C,W,0.44,16.0,0.88,4.0,50.0,2.0
2665.0,normal,C,N,0.26,7.0,3.08,24.0,50.0,2.0
2665.0,normal,C,S,0.2,7.0,1.41,24.0,50.0,2.0
2665.0,normal,C,E,0.42,15.0,1.18,8.0,50.0,2.0
2665.0,normal,C,W,0.42,14.0,1.21,8.0,50.0,2.0
2670.0,normal,C,N,0.28,10.0,1.21,18.0,50.0,2.0
2670.0,normal,C,S,0.22,11.0,0.02,18.0,50.0,2.0
2670.0,normal,C,E,0.36,13.0,1.68,14.0,50.0,2.0
2670.0,normal,C,W,0.36,13.0,1.7,14.0,50.0,2.0
2675.0,normal,C,N,0.32,12.0,1.15,14.0,50.0,2.0
2675.0,normal,C,S,0.24,10.0,1.26,14.0,50.0,2.0
2675.0,normal,C,E,0.32,8.0,3.23,18.0,50.0,2.0
2675.0,normal,C,W,0.32,8.0,3.26,18.0,50.0,2.0
2680.0,normal,C,N,0.34,13.0,1.8,8.0,50.0,2.0
2680.0,normal,C,S,0.28,10.0,2.49,8.0,50.0,2.0
2680.0,normal,C,E,0.26,5.0,4.29,24.0,50.0,2.0
2680.0,normal,C,W,0.26,4.0,4.72,24.0,50.0,2.0
2685.0,normal,C,N,0.38,15.0,1.31,4.0,50.0,2.0
2685.0,normal,C,S,0.32,11.0,2.72,2.0,50.0,2.0
2685.0,normal,C,E,0.22,1.0,7.36,28.0,50.0,2.0
2685.0,normal,C,W,0.22,0.0,7.5,28.0,50.0,2.0
2690.0,normal,C,N,0.42,17.0,1.07,0.0,50.0,2.0
2690.0,normal,C,S,0.38,13.0,2.0,0.0,50.0,2.0
2690.0,normal,C,E,0.18,0.0,9.39,32.0,50.0,2.0
2690.0,normal,C,W,0.18,0.0,10.15,34.0,50.0,2.0
2695.0,normal,C,N,0.44,19.0,0.67,0.0,50.0,2.0
2695.0,normal,C,S,0.42,16.0,1.28,0.0,50.0,2.0
2695.0,normal,C,E,0.18,0.0,10.76,34.0,50.0,2.0
2695.0,normal,C,W,0.18,0.0,11.0,34.0,50.0,2.0
2700.0,normal,C,N,0.48,22.0,0.3,0.0,50.0,3.0
2700.0,normal,C,S,0.46,19.0,0.6,0.0,50.0,3.0
2700.0,normal,C,E,0.2,1.0,7.91,32.0,50.0,3.0
2700.0,normal,C,W,0.18,0.0,9.65,34.0,50.0,3.0
2705.0,normal,C,N,0.46,20.0,0.45,4.0,50.0,0.0
2705.0,normal,C,S,0.44,18.0,0.67,4.0,50.0,0.0
2705.0,normal,C,E,0.22,3.0,4.84,26.0,50.0,0.0
2705.0,normal,C,W,0.22,4.0,5.89,28.0,50.0,0.0
2710.0,normal,C,N,0.4,16.0,0.87,10.0,50.0,0.0
2710.0,normal,C,S,0.42,17.0,0.98,8.0,50.0,0.0
2710.0,normal,C,E,0.22,6.0,2.03,22.0,50.0,0.0
2710.0,normal,C,W,0.24,7.0,3.49,24.0,50.0,0.0
2715.0,normal,C,N,0.36,12.0,1.99,14.0,50.0,0.0
2715.0,normal,C,S,0.36,13.0,1.39,14.0,50.0,0.0
2715.0,normal,C,E,0.24,10.0,0.81,16.0,50.0,0.0
2715.0,normal,C,W,0.26,9.0,1.77,18.0,50.0,0.0
2720.0,normal,C,N,0.3,8.0,3.25,20.0,50.0,0.0
2720.0,normal,C,S,0.32,8.0,2.98,18.0,50.0,0.0
2720.0,normal,C,E,0.28,11.0,1.57,12.0,50.0,0.0
2720.0,normal,C,W,0.3,12.0,1.83,14.0,50.0,0.0
2725.0,normal,C,N,0.26,4.0,5.16,24.0,50.0,0.0
2725.0,normal,C,S,0.26,4.0,4.51,24.0,50.0,0.0
2725.0,normal,C,E,0.32,12.0,2.2,8.0,50.0,0.0
2725.0,normal,C,W,0.34,12.0,2.08,8.0,50.0,0.0
2730.0,normal,C,N,0.2,0.0,8.28,30.0,50.0,0.0
2730.0,normal,C,S,0.22,0.0,7.06,28.0,50.0,0.0
2730.0,normal,C,E,0.36,13.0,1.95,2.0,50.0,0.0
2730.0,normal,C,W,0.38,15.0,1.57,4.0,50.0,0.0
2735.0,normal,C,N,0.16,0.0,11.92,36.0,50.0,0.0
2735.0,normal,C,S,0.16,0.0,10.85,34.0,50.0,0.0
2735.0,normal,C,E,0.4,16.0,1.22,0.0,50.0,0.0
2735.0,normal,C,W,0.42,17.0,1.09,0.0,50.0,0.0
2740.0,normal,C,N,0.16,0.0,11.87,36.0,50.0,0.0
2740.0,normal,C,S,0.14,0.0,12.07,36.0,50.0,0.0
2740.0,normal,C,E,0.44,18.0,0.84,0.0,50.0,0.0
2740.0,normal,C,W,0.46,20.0,0.51,0.0,50.0,0.0
2745.0,normal,C,N,0.16,0.0,10.59,34.0,50.0,1.0
2745.0,normal,C,S,0.16,0.0,10.14,34.0,50.0,1.0
2745.0,normal,C,E,0.46,21.0,0.4,0.0,50.0,1.0
2745.0,normal,C,W,0.5,23.0,0.26,0.0,50.0,1.0
2750.0,normal,C,N,0.2,3.0,6.32,30.0,50.0,2.0
2750.0,normal,C,S,0.18,3.0,5.98,28.0,50.0,2.0
2750.0,normal,C,E,0.46,18.0,0.5,4.0,50.0,2.0
2750.0,normal,C,W,0.46,20.0,0.37,4.0,50.0,2.0
2755.0,normal,C,N,0.22,7.0,3.47,24.0,50.0,2.0
2755.0,normal,C,S,0.2,7.0,2.57,24.0,50.0,2.0
2755.0,normal,C,E,0.42,17.0,1.04,8.0,50.0,2.0
2755.0,normal,C,W,0.42,16.0,1.24,8.0,50.0,2.0
2760.0,normal,C,N,0.24,9.0,2.29,20.0,50.0,2.0
2760.0,normal,C,S,0.22,9.0,1.35,18.0,50.0,2.0
2760.0,normal,C,E,0.36,12.0,1.63,14.0,50.0,2.0
2760.0,normal,C,W,0.36,12.0,2.18,14.0,50.0,2.0
2765.0,normal,C,N,0.28,11.0,2.05,14.0,50.0,2.0
2765.0,normal,C,S,0.24,10.0,1.25,14.0,50.0,2.0
2765.0,normal,C,E,0.32,9.0,3.33,18.0,50.0,2.0
2765.0,normal,C,W,0.3,8.0,3.02,20.0,50.0,2.0
2770.0,normal,C,N,0.32,11.0,2.5,8.0,50.0,2.0
2770.0,normal,C,S,0.28,10.0,2.85,8.0,50.0,2.0
2770.0,normal,C,E,0.26,5.0,5.4,24.0,50.0,2.0
2770.0,normal,C,W,0.26,3.0,4.92,24.0,50.0,2.0
2775.0,normal,C,N,0.38,14.0,1.8,4.0,50.0,2.0
2775.0,normal,C,S,0.34,11.0,2.82,2.0,50.0,2.0
2775.0,normal,C,E,0.2,0.0,8.43,30.0,50.0,2.0
2775.0,normal,C,W,0.22,0.0,7.99,28.0,50.0,2.0
2780.0,normal,C,N,0.42,16.0,1.15,0.0,50.0,2.0
2780.0,normal,C,S,0.38,13.0,2.06,0.0,50.0,2.0
2780.0,normal,C,E,0.18,0.0,10.54,34.0,50.0,2.0
2780.0,normal,C,W,0.18,0.0,10.09,34.0,50.0,2.0
2785.0,normal,C,N,0.44,19.0,0.69,0.0,50.0,2.0
2785.0,normal,C,S,0.42,16.0,0.96,0.0,50.0,2.0
2785.0,normal,C,E,0.16,0.0,11.74,36.0,50.0,2.0
2785.0,normal,C,W,0.18,0.0,10.53,34.0,50.0,2.0
2790.0,normal,C,N,0.48,21.0,0.39,0.0,50.0,3.0
2790.0,normal,C,S,0.46,19.0,0.62,0.0,50.0,3.0
2790.0,normal,C,E,0.18,0.0,10.4,36.0,50.0,3.0
2790.0,normal,C,W,0.18,0.0,9.05,34.0,50.0,3.0
2795.0,normal,C,N,0.46,20.0,0.38,4.0,50.0,0.0
2795.0,normal,C,S,0.46,17.0,0.53,4.0,50.0,0.0
2795.0,normal,C,E,0.2,2.0,6.37,30.0,50.0,0.0
2795.0,normal,C,W,0.2,4.0,4.9,28.0,50.0,0.0
2800.0,normal,C,N,0.42,17.0,1.03,8.0,50.0,0.0
2800.0,normal,C,S,0.42,16.0,1.11,8.0,50.0,0.0
2800.0,normal,C,E,0.22,5.0,3.54,26.0,50.0,0.0
2800.0,normal,C,W,0.22,6.0,1.92,22.0,50.0,0.0
2805.0,normal,C,N,0.36,12.0,1.9,14.0,50.0,0.0
2805.0,normal,C,S,0.36,12.0,1.67,14.0,50.0,0.0
2805.0,normal,C,E,0.22,9.0,1.29,20.0,50.0,0.0
2805.0,normal,C,W,0.24,10.0,1.63,18.0,50.0,0.0
2810.0,normal,C,N,0.32,8.0,3.18,18.0,50.0,0.0
2810.0,normal,C,S,0.32,8.0,3.45,18.0,50.0,0.0
2810.0,normal,C,E,0.26,10.0,0.59,14.0,50.0,0.0
2810.0,normal,C,W,0.28,10.0,2.74,14.0,50.0,0.0
2815.0,normal,C,N,0.26,4.0,5.35,24.0,50.0,0.0
2815.0,normal,C,S,0.26,4.0,5.2,24.0,50.0,0.0
2815.0,normal,C,E,0.28,11.0,2.12,10.0,50.0,0.0
2815.0,normal,C,W,0.34,11.0,2.42,8.0,50.0,0.0
2820.0,normal,C,N,0.2,0.0,8.08,30.0,50.0,0.0
2820.0,normal,C,S,0.22,0.0,8.02,28.0,50.0,0.0
2820.0,normal,C,E,0.32,12.0,2.25,4.0,50.0,0.0
2820.0,normal,C,W,0.38,14.0,1.97,4.0,50.0,0.0
2825.0,normal,C,N,0.18,0.0,10.44,34.0,50.0,0.0
2825.0,normal,C,S,0.18,0.0,10.05,34.0,50.0,0.0
2825.0,normal,C,E,0.36,14.0,1.59,0.0,50.0,0.0
2825.0,normal,C,W,0.42,16.0,1.18,0.0,50.0,0.0
2830.0,normal,C,N,0.16,0.0,11.12,36.0,50.0,0.0
2830.0,normal,C,S,0.16,0.0,11.19,36.0,50.0,0.0
2830.0,normal,C,E,0.4,16.0,1.23,0.0,50.0,0.0
2830.0,normal,C,W,0.46,19.0,0.63,0.0,50.0,0.0
2835.0,normal,C,N,0.18,0.0,9.33,34.0,50.0,1.0
2835.0,normal,C,S,0.16,0.0,8.9,34.0,50.0,1.0
2835.0,normal,C,E,0.42,18.0,1.0,0.0,50.0,1.0
2835.0,normal,C,W,0.48,22.0,0.28,0.0,50.0,1.0
2840.0,normal,C,N,0.2,3.0,5.96,28.0,50.0,2.0
2840.0,normal,C,S,0.18,4.0,4.02,28.0,50.0,2.0
2840.0,normal,C,E,0.42,15.0,0.86,4.0,50.0,2.0
2840.0,normal,C,W,0.46,21.0,0.32,4.0,50.0,2.0
2845.0,normal,C,N,0.24,7.0,2.72,24.0,50.0,2.0
2845.0,normal,C,S,0.22,7.0,2.45,24.0,50.0,2.0
2845.0,normal,C,E,0.42,14.0,1.27,8.0,50.0,2.0
2845.0,normal,C,W,0.42,16.0,1.07,8.0,50.0,2.0
2850.0,normal,C,N,0.26,10.0,2.43,18.0,50.0,2.0
2850.0,normal,C,S,0.24,8.0,2.91,18.0,50.0,2.0
2850.0,normal,C,E,0.36,12.0,1.68,14.0,50.0,2.0
2850.0,normal,C,W,0.36,12.0,1.72,14.0,50.0,2.0
2855.0,normal,C,N,0.3,12.0,1.64,12.0,50.0,2.0
2855.0,normal,C,S,0.28,9.0,3.25,14.0,50.0,2.0
2855.0,normal,C,E,0.32,8.0,3.34,18.0,50.0,2.0
2855.0,normal,C,W,0.32,8.0,3.65,18.0,50.0,2.0
2860.0,normal,C,N,0.34,13.0,1.98,8.0,50.0,2.0
2860.0,normal,C,S,0.34,11.0,2.93,8.0,50.0,2.0
2860.0,normal,C,E,0.26,4.0,4.97,24.0,50.0,2.0
2860.0,normal,C,W,0.26,4.0,5.63,24.0,50.0,2.0
2865.0,normal,C,N,0.38,14.0,1.58,2.0,50.0,2.0
2865.0,normal,C,S,0.38,13.0,1.82,2.0,50.0,2.0
2865.0,normal,C,E,0.22,1.0,7.52,28.0,50.0,2.0
2865.0,normal,C,W,0.2,0.0,8.53,30.0,50.0,2.0
2870.0,normal,C,N,0.4,17.0,0.96,0.0,50.0,2.0
2870.0,normal,C,S,0.42,17.0,1.1,0.0,50.0,2.0
2870.0,normal,C,E,0.18,0.0,10.65,34.0,50.0,2.0
2870.0,normal,C,W,0.18,0.0,10.54,36.0,50.0,2.0
2875.0,normal,C,N,0.44,19.0,0.69,0.0,50.0,2.0
2875.0,normal,C,S,0.46,19.0,0.79,0.0,50.0,2.0
2875.0,normal,C,E,0.16,0.0,12.19,36.0,50.0,2.0
2875.0,normal,C,W,0.16,0.0,11.13,36.0,50.0,2.0
2880.0,normal,C,N,0.48,22.0,0.34,0.0,50.0,3.0
2880.0,normal,C,S,0.48,21.0,0.33,0.0,50.0,3.0
2880.0,normal,C,E,0.18,1.0,9.56,34.0,50.0,3.0
2880.0,normal,C,W,0.16,0.0,10.63,36.0,50.0,3.0
2885.0,normal,C,N,0.46,19.0,0.5,4.0,50.0,0.0
2885.0,normal,C,S,0.46,21.0,0.33,4.0,50.0,0.0
2885.0,normal,C,E,0.22,4.0,6.33,28.0,50.0,0.0
2885.0,normal,C,W,0.2,2.0,5.81,30.0,50.0,0.0
2890.0,normal,C,N,0.42,17.0,1.1,8.0,50.0,0.0
2890.0,normal,C,S,0.42,17.0,0.92,8.0,50.0,0.0
2890.0,normal,C,E,0.22,6.0,2.67,24.0,50.0,0.0
2890.0,normal,C,W,0.24,6.0,3.94,26.0,50.0,0.0
2895.0,normal,C,N,0.36,13.0,1.93,14.0,50.0,0.0
2895.0,normal,C,S,0.36,13.0,1.83,14.0,50.0,0.0
2895.0,normal,C,E,0.24,10.0,0.28,18.0,50.0,0.0
2895.0,normal,C,W,0.26,8.0,2.52,20.0,50.0,0.0
2900.0,normal,C,N,0.3,8.0,3.11,20.0,50.0,0.0
2900.0,normal,C,S,0.32,8.0,3.12,18.0,50.0,0.0
2900.0,normal,C,E,0.28,11.0,1.35,14.0,50.0,0.0
2900.0,normal,C,W,0.3,11.0,2.14,14.0,50.0,0.0
2905.0,normal,C,N,0.26,4.0,5.3,24.0,50.0,0.0
2905.0,normal,C,S,0.26,4.0,4.82,24.0,50.0,0.0
2905.0,normal,C,E,0.32,11.0,2.43,8.0,50.0,0.0
2905.0,normal,C,W,0.34,12.0,2.45,8.0,50.0,0.0
2910.0,normal,C,N,0.2,0.0,8.11,30.0,50.0,0.0
2910.0,normal,C,S,0.22,0.0,7.5,28.0,50.0,0.0
2910.0,normal,C,E,0.36,13.0,2.05,2.0,50.0,0.0
2910.0,normal,C,W,0.38,14.0,1.43,4.0,50.0,0.0
2915.0,normal,C,N,0.16,0.0,10.91,36.0,50.0,0.0
2915.0,normal,C,S,0.18,0.0,10.75,34.0,50.0,0.0
2915.0,normal,C,E,0.4,15.0,1.43,0.0,50.0,0.0
2915.0,normal,C,W,0.42,18.0,0.89,0.0,50.0,0.0
2920.0,normal,C,N,0.16,0.0,11.72,36.0,50.0,0.0
2920.0,normal,C,S,0.12,0.0,11.42,36.0,50.0,0.0
2920.0,normal,C,E,0.42,17.0,0.9,0.0,50.0,0.0
2920.0,normal,C,W,0.46,20.0,0.61,0.0,50.0,0.0
